nsteps       simpsons                    milne
10.5254877574775          -32.5822063670839        -33.555655512798
10.5275257834437          -32.8335207953648        -33.6162801346144
10.5295596643065          -33.8239194993927        -32.6999894027403
10.5315894168929          -33.0930319908499        -34.4429587077989
10.5336150579278          -32.9231329540545        -32.154762352257
10.5356366040345          -inf        -33.6162801346144
10.5376540717358          -32.9876714751921        -32.4185769433021
10.5396674774548          -33.9039622070662        -36.3888688568542
10.5416768375154          -36.3888688568542        -33.680818655752
10.5436821681433          -32.2299857734946        -33.2978264034959
10.545683485467          -33.749811527239        -33.1307723188327
10.5476808055181          -36.3888688568542        -32.3458175890197
10.5496741442326          -32.3815356716218        -34.191644279518
10.551663517451          -31.9700282490576        -33.749811527239
10.5536489409199          -33.1307723188327        -36.3888688568542
10.555630430292          -33.8239194993927        -32.9876714751921
10.5576080011272          -32.5602274603651        -35.0025744957343
10.5595816688934          -32.9548816523691        -33.3931365833002
10.5615514489668          -35.0025744957343        -31.8780093503374
10.5635173566332          -32.9548816523691        -33.4984970989581
10.5654794070884          -32.7253072107246        -33.9909735840559
10.5674376154388          -33.4444298776878        -33.9909735840559
10.5693919967022          -32.77795094421        -32.5176678459463
10.5713425658087          -35.2902565681861        -32.0581355165679
10.5732893376011          -32.6511992385709        -33.749811527239
10.5752323268356          -32.8625083322381        -35.6957216762943
10.5771715481828          -32.7253072107246        -32.77795094421
10.5791070162279          -35.6957216762943        -32.2144815869586
10.5810387454715          -33.4444298776878        -35.2902565681861
10.5829667503307          -32.5387212551442        -34.5971093876262
10.5848910451389          -33.3931365833002        -32.77795094421
10.5868116441473          -32.7253072107246        -33.2978264034959
10.588728561525          -34.0862837638602        -32.9548816523691
10.5906418113597          -34.5971093876262        -32.3113314129485
10.5925514076584          -33.555655512798        -34.0862837638602
10.5944573643483          -33.749811527239        -31.8245206653864
10.5963596952766          -32.2617344718091        -35.6957216762943
